,state,year,lrmer_co2e_kg_mwh,case
168,IL,2028,282.1,MidCase95by2035
169,IL,2030,215.2,MidCase95by2035
170,IL,2032,147.4,MidCase95by2035
171,IL,2034,85.5,MidCase95by2035
172,IL,2036,53.5,MidCase95by2035
173,IL,2038,35.0,MidCase95by2035
174,IL,2040,33.9,MidCase95by2035
175,IL,2042,36.5,MidCase95by2035
176,IL,2044,44.4,MidCase95by2035
177,IL,2046,35.0,MidCase95by2035
178,IL,2048,36.1,MidCase95by2035
179,IL,2050,32.7,MidCase95by2035
180,IN,2022,433.6,MidCase95by2035
181,IN,2024,402.7,MidCase95by2035
182,IN,2026,343.5,MidCase95by2035
183,IN,2028,281.4,MidCase95by2035
184,IN,2030,215.4,MidCase95by2035
185,IN,2032,148.0,MidCase95by2035
186,IN,2034,87.2,MidCase95by2035
187,IN,2036,62.3,MidCase95by2035
188,IN,2038,44.5,MidCase95by2035
189,IN,2040,45.1,MidCase95by2035
190,IN,2042,43.6,MidCase95by2035
191,IN,2044,52.4,MidCase95by2035
192,IN,2046,40.0,MidCase95by2035
193,IN,2048,40.6,MidCase95by2035
194,IN,2050,36.9,MidCase95by2035
195,KS,2022,425.0,MidCase95by2035
196,KS,2024,398.1,MidCase95by2035
197,KS,2026,341.5,MidCase95by2035
198,KS,2028,283.9,MidCase95by2035
199,KS,2030,213.8,MidCase95by2035
200,KS,2032,143.4,MidCase95by2035
201,KS,2034,78.3,MidCase95by2035
202,KS,2036,41.4,MidCase95by2035
203,KS,2038,22.2,MidCase95by2035
204,KS,2040,20.0,MidCase95by2035
205,KS,2042,20.2,MidCase95by2035
206,KS,2044,23.1,MidCase95by2035
207,KS,2046,17.5,MidCase95by2035
208,KS,2048,16.8,MidCase95by2035
209,KS,2050,13.1,MidCase95by2035
210,KY,2022,432.4,MidCase95by2035
211,KY,2024,410.3,MidCase95by2035
212,KY,2026,356.5,MidCase95by2035
213,KY,2028,299.8,MidCase95by2035
214,KY,2030,225.0,MidCase95by2035
215,KY,2032,150.1,MidCase95by2035
216,KY,2034,90.0,MidCase95by2035
217,KY,2036,51.3,MidCase95by2035
218,KY,2038,31.9,MidCase95by2035
219,KY,2040,22.9,MidCase95by2035
220,KY,2042,28.0,MidCase95by2035
221,KY,2044,34.1,MidCase95by2035
222,KY,2046,26.9,MidCase95by2035
223,KY,2048,23.3,MidCase95by2035
224,KY,2050,17.7,MidCase95by2035
225,LA,2022,447.4,MidCase95by2035
226,LA,2024,421.0,MidCase95by2035
227,LA,2026,364.6,MidCase95by2035
228,LA,2028,300.2,MidCase95by2035
229,LA,2030,225.1,MidCase95by2035
230,LA,2032,151.1,MidCase95by2035
231,LA,2034,82.5,MidCase95by2035
232,LA,2036,43.2,MidCase95by2035
233,LA,2038,23.2,MidCase95by2035
234,LA,2040,25.2,MidCase95by2035
235,LA,2042,25.8,MidCase95by2035
236,LA,2044,27.1,MidCase95by2035
237,LA,2046,17.5,MidCase95by2035
238,LA,2048,11.1,MidCase95by2035
239,LA,2050,6.7,MidCase95by2035
240,MA,2022,459.1,MidCase95by2035
241,MA,2024,429.1,MidCase95by2035
242,MA,2026,366.5,MidCase95by2035
243,MA,2028,302.6,MidCase95by2035
244,MA,2030,227.8,MidCase95by2035
245,MA,2032,152.5,MidCase95by2035
246,MA,2034,82.1,MidCase95by2035
247,MA,2036,41.8,MidCase95by2035
248,MA,2038,22.0,MidCase95by2035
249,MA,2040,18.9,MidCase95by2035
250,MA,2042,16.4,MidCase95by2035
251,MA,2044,23.4,MidCase95by2035
252,MA,2046,22.2,MidCase95by2035
253,MA,2048,20.4,MidCase95by2035
254,MA,2050,11.9,MidCase95by2035
255,MD,2022,429.6,MidCase95by2035
256,MD,2024,401.0,MidCase95by2035
257,MD,2026,337.9,MidCase95by2035
258,MD,2028,283.2,MidCase95by2035
259,MD,2030,216.2,MidCase95by2035
260,MD,2032,148.9,MidCase95by2035
261,MD,2034,82.9,MidCase95by2035
262,MD,2036,47.2,MidCase95by2035
263,MD,2038,27.8,MidCase95by2035
264,MD,2040,27.2,MidCase95by2035
265,MD,2042,28.6,MidCase95by2035
266,MD,2044,30.4,MidCase95by2035
267,MD,2046,22.8,MidCase95by2035
268,MD,2048,19.1,MidCase95by2035
269,MD,2050,17.4,MidCase95by2035
270,ME,2022,406.5,MidCase95by2035
271,ME,2024,363.9,MidCase95by2035
272,ME,2026,286.8,MidCase95by2035
273,ME,2028,250.1,MidCase95by2035
274,ME,2030,205.2,MidCase95by2035
275,ME,2032,144.4,MidCase95by2035
276,ME,2034,80.8,MidCase95by2035
277,ME,2036,40.4,MidCase95by2035
278,ME,2038,20.7,MidCase95by2035
279,ME,2040,17.9,MidCase95by2035
280,ME,2042,15.6,MidCase95by2035
281,ME,2044,22.1,MidCase95by2035
282,ME,2046,20.7,MidCase95by2035
283,ME,2048,19.0,MidCase95by2035
284,ME,2050,11.1,MidCase95by2035
285,MI,2022,447.3,MidCase95by2035
286,MI,2024,420.5,MidCase95by2035
287,MI,2026,365.0,MidCase95by2035
288,MI,2028,295.1,MidCase95by2035
289,MI,2030,220.5,MidCase95by2035
290,MI,2032,146.4,MidCase95by2035
291,MI,2034,83.6,MidCase95by2035
292,MI,2036,60.4,MidCase95by2035
293,MI,2038,50.9,MidCase95by2035
294,MI,2040,59.2,MidCase95by2035
295,MI,2042,58.4,MidCase95by2035
296,MI,2044,66.6,MidCase95by2035
297,MI,2046,52.8,MidCase95by2035
298,MI,2048,65.0,MidCase95by2035
299,MI,2050,61.4,MidCase95by2035
300,MN,2022,430.3,MidCase95by2035
301,MN,2024,398.8,MidCase95by2035
302,MN,2026,342.4,MidCase95by2035
303,MN,2028,281.1,MidCase95by2035
304,MN,2030,216.2,MidCase95by2035
305,MN,2032,146.7,MidCase95by2035
306,MN,2034,81.4,MidCase95by2035
307,MN,2036,43.3,MidCase95by2035
308,MN,2038,23.7,MidCase95by2035
309,MN,2040,21.2,MidCase95by2035
310,MN,2042,18.4,MidCase95by2035
311,MN,2044,17.2,MidCase95by2035
312,MN,2046,12.2,MidCase95by2035
313,MN,2048,12.9,MidCase95by2035
314,MN,2050,13.1,MidCase95by2035
315,MO,2022,429.1,MidCase95by2035
316,MO,2024,401.9,MidCase95by2035
317,MO,2026,344.2,MidCase95by2035
318,MO,2028,284.3,MidCase95by2035
319,MO,2030,214.7,MidCase95by2035
320,MO,2032,145.5,MidCase95by2035
321,MO,2034,81.6,MidCase95by2035
322,MO,2036,44.3,MidCase95by2035
323,MO,2038,25.1,MidCase95by2035
324,MO,2040,22.8,MidCase95by2035
325,MO,2042,25.0,MidCase95by2035
326,MO,2044,29.4,MidCase95by2035
327,MO,2046,22.9,MidCase95by2035
328,MO,2048,23.2,MidCase95by2035
329,MO,2050,20.1,MidCase95by2035
330,MS,2022,443.1,MidCase95by2035
331,MS,2024,418.2,MidCase95by2035
332,MS,2026,362.6,MidCase95by2035
333,MS,2028,300.6,MidCase95by2035
334,MS,2030,225.6,MidCase95by2035
335,MS,2032,152.1,MidCase95by2035
336,MS,2034,85.5,MidCase95by2035
337,MS,2036,46.5,MidCase95by2035
338,MS,2038,26.0,MidCase95by2035
339,MS,2040,24.4,MidCase95by2035
340,MS,2042,25.9,MidCase95by2035
341,MS,2044,28.2,MidCase95by2035
342,MS,2046,20.1,MidCase95by2035
343,MS,2048,14.1,MidCase95by2035
344,MS,2050,9.2,MidCase95by2035
345,MT,2022,444.3,MidCase95by2035
346,MT,2024,414.9,MidCase95by2035
347,MT,2026,351.8,MidCase95by2035
348,MT,2028,290.3,MidCase95by2035
349,MT,2030,219.3,MidCase95by2035
350,MT,2032,148.0,MidCase95by2035
351,MT,2034,83.7,MidCase95by2035
352,MT,2036,44.2,MidCase95by2035
353,MT,2038,26.6,MidCase95by2035
354,MT,2040,20.4,MidCase95by2035
355,MT,2042,17.3,MidCase95by2035
356,MT,2044,14.8,MidCase95by2035
357,MT,2046,11.3,MidCase95by2035
358,MT,2048,10.7,MidCase95by2035
359,MT,2050,9.0,MidCase95by2035
360,NC,2022,426.8,MidCase95by2035
361,NC,2024,399.8,MidCase95by2035
362,NC,2026,343.7,MidCase95by2035
363,NC,2028,290.0,MidCase95by2035
364,NC,2030,222.5,MidCase95by2035
365,NC,2032,152.1,MidCase95by2035
366,NC,2034,98.9,MidCase95by2035
367,NC,2036,72.0,MidCase95by2035
368,NC,2038,51.2,MidCase95by2035
369,NC,2040,38.8,MidCase95by2035
370,NC,2042,35.2,MidCase95by2035
371,NC,2044,37.6,MidCase95by2035
372,NC,2046,27.1,MidCase95by2035
373,NC,2048,15.7,MidCase95by2035
374,NC,2050,11.2,MidCase95by2035
375,ND,2022,430.6,MidCase95by2035
376,ND,2024,399.0,MidCase95by2035
377,ND,2026,342.5,MidCase95by2035
378,ND,2028,281.2,MidCase95by2035
379,ND,2030,216.2,MidCase95by2035
380,ND,2032,146.7,MidCase95by2035
381,ND,2034,81.5,MidCase95by2035
382,ND,2036,43.4,MidCase95by2035
383,ND,2038,24.1,MidCase95by2035
384,ND,2040,20.9,MidCase95by2035
385,ND,2042,17.5,MidCase95by2035
386,ND,2044,15.4,MidCase95by2035
387,ND,2046,10.5,MidCase95by2035
388,ND,2048,11.2,MidCase95by2035
389,ND,2050,11.0,MidCase95by2035
390,NE,2022,430.8,MidCase95by2035
391,NE,2024,399.2,MidCase95by2035
392,NE,2026,342.0,MidCase95by2035
393,NE,2028,280.0,MidCase95by2035
394,NE,2030,214.9,MidCase95by2035
395,NE,2032,145.6,MidCase95by2035
396,NE,2034,81.2,MidCase95by2035
397,NE,2036,43.0,MidCase95by2035
398,NE,2038,23.9,MidCase95by2035
399,NE,2040,20.4,MidCase95by2035
400,NE,2042,17.4,MidCase95by2035
401,NE,2044,15.6,MidCase95by2035
402,NE,2046,10.8,MidCase95by2035
403,NE,2048,10.6,MidCase95by2035
404,NE,2050,10.8,MidCase95by2035
405,NH,2022,458.3,MidCase95by2035
406,NH,2024,428.4,MidCase95by2035
407,NH,2026,366.0,MidCase95by2035
408,NH,2028,301.8,MidCase95by2035
409,NH,2030,226.7,MidCase95by2035
410,NH,2032,151.0,MidCase95by2035
411,NH,2034,80.7,MidCase95by2035
412,NH,2036,40.5,MidCase95by2035
413,NH,2038,20.9,MidCase95by2035
414,NH,2040,18.1,MidCase95by2035
415,NH,2042,15.8,MidCase95by2035
416,NH,2044,22.4,MidCase95by2035
417,NH,2046,21.1,MidCase95by2035
418,NH,2048,19.3,MidCase95by2035
419,NH,2050,11.4,MidCase95by2035
420,NJ,2022,430.0,MidCase95by2035
421,NJ,2024,400.8,MidCase95by2035
422,NJ,2026,337.3,MidCase95by2035
423,NJ,2028,283.4,MidCase95by2035
424,NJ,2030,217.2,MidCase95by2035
425,NJ,2032,150.0,MidCase95by2035
426,NJ,2034,83.3,MidCase95by2035
427,NJ,2036,46.8,MidCase95by2035
428,NJ,2038,27.0,MidCase95by2035
429,NJ,2040,26.3,MidCase95by2035
430,NJ,2042,28.5,MidCase95by2035
431,NJ,2044,29.6,MidCase95by2035
432,NJ,2046,22.2,MidCase95by2035
433,NJ,2048,17.1,MidCase95by2035
434,NJ,2050,15.6,MidCase95by2035
435,NM,2022,451.9,MidCase95by2035
436,NM,2024,422.9,MidCase95by2035
437,NM,2026,358.7,MidCase95by2035
438,NM,2028,295.2,MidCase95by2035
439,NM,2030,221.3,MidCase95by2035
440,NM,2032,149.1,MidCase95by2035
441,NM,2034,80.9,MidCase95by2035
442,NM,2036,40.3,MidCase95by2035
443,NM,2038,20.6,MidCase95by2035
444,NM,2040,18.2,MidCase95by2035
445,NM,2042,18.0,MidCase95by2035
446,NM,2044,18.2,MidCase95by2035
447,NM,2046,13.6,MidCase95by2035
448,NM,2048,12.1,MidCase95by2035
449,NM,2050,10.3,MidCase95by2035
450,NV,2022,455.3,MidCase95by2035
451,NV,2024,425.5,MidCase95by2035
452,NV,2026,362.5,MidCase95by2035
453,NV,2028,298.2,MidCase95by2035
454,NV,2030,224.7,MidCase95by2035
455,NV,2032,151.0,MidCase95by2035
456,NV,2034,83.3,MidCase95by2035
457,NV,2036,42.5,MidCase95by2035
458,NV,2038,22.3,MidCase95by2035
459,NV,2040,19.3,MidCase95by2035
460,NV,2042,19.3,MidCase95by2035
461,NV,2044,19.6,MidCase95by2035
462,NV,2046,14.9,MidCase95by2035
463,NV,2048,13.1,MidCase95by2035
464,NV,2050,11.1,MidCase95by2035
465,NY,2022,429.2,MidCase95by2035
466,NY,2024,384.5,MidCase95by2035
467,NY,2026,310.1,MidCase95by2035
468,NY,2028,237.5,MidCase95by2035
469,NY,2030,187.1,MidCase95by2035
470,NY,2032,124.4,MidCase95by2035
471,NY,2034,81.8,MidCase95by2035
472,NY,2036,41.9,MidCase95by2035
473,NY,2038,22.4,MidCase95by2035
474,NY,2040,19.0,MidCase95by2035
475,NY,2042,16.6,MidCase95by2035
476,NY,2044,13.7,MidCase95by2035
477,NY,2046,10.2,MidCase95by2035
478,NY,2048,7.0,MidCase95by2035
479,NY,2050,6.6,MidCase95by2035
480,OH,2022,433.5,MidCase95by2035
481,OH,2024,402.6,MidCase95by2035
482,OH,2026,343.5,MidCase95by2035
483,OH,2028,281.5,MidCase95by2035
484,OH,2030,215.6,MidCase95by2035
485,OH,2032,148.9,MidCase95by2035
486,OH,2034,88.1,MidCase95by2035
487,OH,2036,63.7,MidCase95by2035
488,OH,2038,45.4,MidCase95by2035
489,OH,2040,46.0,MidCase95by2035
490,OH,2042,44.2,MidCase95by2035
491,OH,2044,52.8,MidCase95by2035
492,OH,2046,40.3,MidCase95by2035
493,OH,2048,40.8,MidCase95by2035
494,OH,2050,37.1,MidCase95by2035
495,OK,2022,435.0,MidCase95by2035
496,OK,2024,406.8,MidCase95by2035
497,OK,2026,340.4,MidCase95by2035
498,OK,2028,284.8,MidCase95by2035
499,OK,2030,215.5,MidCase95by2035
500,OK,2032,148.9,MidCase95by2035
501,OK,2034,80.8,MidCase95by2035
502,OK,2036,40.7,MidCase95by2035
503,OK,2038,21.4,MidCase95by2035
504,OK,2040,18.0,MidCase95by2035
505,OK,2042,17.8,MidCase95by2035
506,OK,2044,17.4,MidCase95by2035
507,OK,2046,12.5,MidCase95by2035
508,OK,2048,11.6,MidCase95by2035
509,OK,2050,10.8,MidCase95by2035
510,OR,2022,445.2,MidCase95by2035
511,OR,2024,415.8,MidCase95by2035
512,OR,2026,352.0,MidCase95by2035
513,OR,2028,290.4,MidCase95by2035
514,OR,2030,218.9,MidCase95by2035
515,OR,2032,147.7,MidCase95by2035
516,OR,2034,83.7,MidCase95by2035
517,OR,2036,44.3,MidCase95by2035
518,OR,2038,26.7,MidCase95by2035
519,OR,2040,20.4,MidCase95by2035
520,OR,2042,17.3,MidCase95by2035
521,OR,2044,14.9,MidCase95by2035
522,OR,2046,11.4,MidCase95by2035
523,OR,2048,10.7,MidCase95by2035
524,OR,2050,9.0,MidCase95by2035
525,PA,2022,429.1,MidCase95by2035
526,PA,2024,400.2,MidCase95by2035
527,PA,2026,337.9,MidCase95by2035
528,PA,2028,282.9,MidCase95by2035
529,PA,2030,216.6,MidCase95by2035
530,PA,2032,149.5,MidCase95by2035
531,PA,2034,84.2,MidCase95by2035
532,PA,2036,49.5,MidCase95by2035
533,PA,2038,30.2,MidCase95by2035
534,PA,2040,29.6,MidCase95by2035
535,PA,2042,32.1,MidCase95by2035
536,PA,2044,34.7,MidCase95by2035
537,PA,2046,26.4,MidCase95by2035
538,PA,2048,22.2,MidCase95by2035
539,PA,2050,20.3,MidCase95by2035
540,RI,2022,458.5,MidCase95by2035
541,RI,2024,428.6,MidCase95by2035
542,RI,2026,366.1,MidCase95by2035
543,RI,2028,301.9,MidCase95by2035
544,RI,2030,226.7,MidCase95by2035
545,RI,2032,151.0,MidCase95by2035
546,RI,2034,80.7,MidCase95by2035
547,RI,2036,40.4,MidCase95by2035
548,RI,2038,20.7,MidCase95by2035
549,RI,2040,17.9,MidCase95by2035
550,RI,2042,15.7,MidCase95by2035
551,RI,2044,21.8,MidCase95by2035
552,RI,2046,20.4,MidCase95by2035
553,RI,2048,18.7,MidCase95by2035
554,RI,2050,11.3,MidCase95by2035
555,SC,2022,426.4,MidCase95by2035
556,SC,2024,399.7,MidCase95by2035
557,SC,2026,345.0,MidCase95by2035
558,SC,2028,292.1,MidCase95by2035
559,SC,2030,226.4,MidCase95by2035
560,SC,2032,157.2,MidCase95by2035
561,SC,2034,104.0,MidCase95by2035
562,SC,2036,75.6,MidCase95by2035
563,SC,2038,52.7,MidCase95by2035
564,SC,2040,40.1,MidCase95by2035
565,SC,2042,36.1,MidCase95by2035
566,SC,2044,38.1,MidCase95by2035
567,SC,2046,27.6,MidCase95by2035
568,SC,2048,16.0,MidCase95by2035
569,SC,2050,11.5,MidCase95by2035
570,SD,2022,430.3,MidCase95by2035
571,SD,2024,399.1,MidCase95by2035
572,SD,2026,341.9,MidCase95by2035
573,SD,2028,279.3,MidCase95by2035
574,SD,2030,214.1,MidCase95by2035
575,SD,2032,145.1,MidCase95by2035
576,SD,2034,81.0,MidCase95by2035
577,SD,2036,42.4,MidCase95by2035
578,SD,2038,22.7,MidCase95by2035
579,SD,2040,20.3,MidCase95by2035
580,SD,2042,18.3,MidCase95by2035
581,SD,2044,17.6,MidCase95by2035
582,SD,2046,12.7,MidCase95by2035
583,SD,2048,13.1,MidCase95by2035
584,SD,2050,12.8,MidCase95by2035
585,TN,2022,432.1,MidCase95by2035
586,TN,2024,410.9,MidCase95by2035
587,TN,2026,358.1,MidCase95by2035
588,TN,2028,301.6,MidCase95by2035
589,TN,2030,226.3,MidCase95by2035
590,TN,2032,150.8,MidCase95by2035
591,TN,2034,90.5,MidCase95by2035
592,TN,2036,51.3,MidCase95by2035
593,TN,2038,31.5,MidCase95by2035
594,TN,2040,22.0,MidCase95by2035
595,TN,2042,26.8,MidCase95by2035
596,TN,2044,32.7,MidCase95by2035
597,TN,2046,25.8,MidCase95by2035
598,TN,2048,21.9,MidCase95by2035
599,TN,2050,16.1,MidCase95by2035
600,TX,2022,452.5,MidCase95by2035
601,TX,2024,418.5,MidCase95by2035
602,TX,2026,353.4,MidCase95by2035
603,TX,2028,291.9,MidCase95by2035
604,TX,2030,222.2,MidCase95by2035
605,TX,2032,148.3,MidCase95by2035
606,TX,2034,81.1,MidCase95by2035
607,TX,2036,41.5,MidCase95by2035
608,TX,2038,21.2,MidCase95by2035
609,TX,2040,19.7,MidCase95by2035
610,TX,2042,17.9,MidCase95by2035
611,TX,2044,20.5,MidCase95by2035
612,TX,2046,15.0,MidCase95by2035
613,TX,2048,22.5,MidCase95by2035
614,TX,2050,21.9,MidCase95by2035
615,UT,2022,445.1,MidCase95by2035
616,UT,2024,415.8,MidCase95by2035
617,UT,2026,351.9,MidCase95by2035
618,UT,2028,290.3,MidCase95by2035
619,UT,2030,219.0,MidCase95by2035
620,UT,2032,147.9,MidCase95by2035
621,UT,2034,84.2,MidCase95by2035
622,UT,2036,45.1,MidCase95by2035
623,UT,2038,27.6,MidCase95by2035
624,UT,2040,21.0,MidCase95by2035
625,UT,2042,17.7,MidCase95by2035
626,UT,2044,15.2,MidCase95by2035
627,UT,2046,11.7,MidCase95by2035
628,UT,2048,11.0,MidCase95by2035
629,UT,2050,9.2,MidCase95by2035
630,VA,2022,426.2,MidCase95by2035
631,VA,2024,399.2,MidCase95by2035
632,VA,2026,343.2,MidCase95by2035
633,VA,2028,289.3,MidCase95by2035
634,VA,2030,222.8,MidCase95by2035
635,VA,2032,152.7,MidCase95by2035
636,VA,2034,97.3,MidCase95by2035
637,VA,2036,69.9,MidCase95by2035
638,VA,2038,49.7,MidCase95by2035
639,VA,2040,36.2,MidCase95by2035
640,VA,2042,26.4,MidCase95by2035
641,VA,2044,28.1,MidCase95by2035
642,VA,2046,21.0,MidCase95by2035
643,VA,2048,16.7,MidCase95by2035
644,VA,2050,13.5,MidCase95by2035
645,VT,2022,346.2,MidCase95by2035
646,VT,2024,309.7,MidCase95by2035
647,VT,2026,248.0,MidCase95by2035
648,VT,2028,234.2,MidCase95by2035
649,VT,2030,203.1,MidCase95by2035
650,VT,2032,145.6,MidCase95by2035
651,VT,2034,80.8,MidCase95by2035
652,VT,2036,40.4,MidCase95by2035
653,VT,2038,20.7,MidCase95by2035
654,VT,2040,17.9,MidCase95by2035
655,VT,2042,15.6,MidCase95by2035
656,VT,2044,22.0,MidCase95by2035
657,VT,2046,20.5,MidCase95by2035
658,VT,2048,18.8,MidCase95by2035
659,VT,2050,11.1,MidCase95by2035
660,WA,2022,445.1,MidCase95by2035
661,WA,2024,415.7,MidCase95by2035
662,WA,2026,352.0,MidCase95by2035
663,WA,2028,288.0,MidCase95by2035
664,WA,2030,207.9,MidCase95by2035
665,WA,2032,136.7,MidCase95by2035
666,WA,2034,75.2,MidCase95by2035
667,WA,2036,44.7,MidCase95by2035
668,WA,2038,27.2,MidCase95by2035
669,WA,2040,20.3,MidCase95by2035
670,WA,2042,16.4,MidCase95by2035
671,WA,2044,13.3,MidCase95by2035
672,WA,2046,10.2,MidCase95by2035
673,WA,2048,9.6,MidCase95by2035
674,WA,2050,8.1,MidCase95by2035
675,WI,2022,432.4,MidCase95by2035
676,WI,2024,402.2,MidCase95by2035
677,WI,2026,342.1,MidCase95by2035
678,WI,2028,281.1,MidCase95by2035
679,WI,2030,214.3,MidCase95by2035
680,WI,2032,146.9,MidCase95by2035
681,WI,2034,83.4,MidCase95by2035
682,WI,2036,52.5,MidCase95by2035
683,WI,2038,34.1,MidCase95by2035
684,WI,2040,34.1,MidCase95by2035
685,WI,2042,31.5,MidCase95by2035
686,WI,2044,35.6,MidCase95by2035
687,WI,2046,27.2,MidCase95by2035
688,WI,2048,29.0,MidCase95by2035
689,WI,2050,27.1,MidCase95by2035
690,WV,2022,433.4,MidCase95by2035
691,WV,2024,402.5,MidCase95by2035
692,WV,2026,343.5,MidCase95by2035
693,WV,2028,281.4,MidCase95by2035
694,WV,2030,215.3,MidCase95by2035
695,WV,2032,147.9,MidCase95by2035
696,WV,2034,87.0,MidCase95by2035
697,WV,2036,62.1,MidCase95by2035
698,WV,2038,44.3,MidCase95by2035
699,WV,2040,45.0,MidCase95by2035
700,WV,2042,43.5,MidCase95by2035
701,WV,2044,52.3,MidCase95by2035
702,WV,2046,40.0,MidCase95by2035
703,WV,2048,40.6,MidCase95by2035
704,WV,2050,36.9,MidCase95by2035
705,WY,2022,434.6,MidCase95by2035
706,WY,2024,405.8,MidCase95by2035
707,WY,2026,344.8,MidCase95by2035
708,WY,2028,282.1,MidCase95by2035
709,WY,2030,213.3,MidCase95by2035
710,WY,2032,144.7,MidCase95by2035
711,WY,2034,81.3,MidCase95by2035
712,WY,2036,41.6,MidCase95by2035
713,WY,2038,21.7,MidCase95by2035
714,WY,2040,18.5,MidCase95by2035
715,WY,2042,18.0,MidCase95by2035
716,WY,2044,18.8,MidCase95by2035
717,WY,2046,14.3,MidCase95by2035
718,WY,2048,13.1,MidCase95by2035
719,WY,2050,10.7,MidCase95by2035
0,AL,2022,438.0,MidCase95by2050
1,AL,2024,420.9,MidCase95by2050
2,AL,2026,382.5,MidCase95by2050
3,AL,2028,358.4,MidCase95by2050
4,AL,2030,334.2,MidCase95by2050
5,AL,2032,311.1,MidCase95by2050
6,AL,2034,284.5,MidCase95by2050
7,AL,2036,256.3,MidCase95by2050
8,AL,2038,230.1,MidCase95by2050
9,AL,2040,198.1,MidCase95by2050
10,AL,2042,162.4,MidCase95by2050
11,AL,2044,126.6,MidCase95by2050
12,AL,2046,95.7,MidCase95by2050
13,AL,2048,75.9,MidCase95by2050
14,AL,2050,65.6,MidCase95by2050
15,AR,2022,449.4,MidCase95by2050
16,AR,2024,434.8,MidCase95by2050
17,AR,2026,399.6,MidCase95by2050
18,AR,2028,370.4,MidCase95by2050
19,AR,2030,339.2,MidCase95by2050
20,AR,2032,311.6,MidCase95by2050
21,AR,2034,281.6,MidCase95by2050
22,AR,2036,252.7,MidCase95by2050
23,AR,2038,226.2,MidCase95by2050
24,AR,2040,193.9,MidCase95by2050
25,AR,2042,157.6,MidCase95by2050
26,AR,2044,120.5,MidCase95by2050
27,AR,2046,89.6,MidCase95by2050
28,AR,2048,75.4,MidCase95by2050
29,AR,2050,68.7,MidCase95by2050
30,AZ,2022,463.2,MidCase95by2050
31,AZ,2024,445.7,MidCase95by2050
32,AZ,2026,408.0,MidCase95by2050
33,AZ,2028,376.2,MidCase95by2050
34,AZ,2030,343.9,MidCase95by2050
35,AZ,2032,312.8,MidCase95by2050
36,AZ,2034,284.6,MidCase95by2050
37,AZ,2036,257.3,MidCase95by2050
38,AZ,2038,230.8,MidCase95by2050
39,AZ,2040,199.9,MidCase95by2050
40,AZ,2042,164.3,MidCase95by2050
41,AZ,2044,126.8,MidCase95by2050
42,AZ,2046,94.1,MidCase95by2050
43,AZ,2048,64.8,MidCase95by2050
44,AZ,2050,51.4,MidCase95by2050
45,CA,2022,388.3,MidCase95by2050
46,CA,2024,377.4,MidCase95by2050
47,CA,2026,352.9,MidCase95by2050
48,CA,2028,328.5,MidCase95by2050
49,CA,2030,315.2,MidCase95by2050
50,CA,2032,300.6,MidCase95by2050
51,CA,2034,270.1,MidCase95by2050
52,CA,2036,234.5,MidCase95by2050
53,CA,2038,186.2,MidCase95by2050
54,CA,2040,145.7,MidCase95by2050
55,CA,2042,93.7,MidCase95by2050
56,CA,2044,59.4,MidCase95by2050
57,CA,2046,35.8,MidCase95by2050
58,CA,2048,27.7,MidCase95by2050
59,CA,2050,26.1,MidCase95by2050
60,CO,2022,426.4,MidCase95by2050
61,CO,2024,415.8,MidCase95by2050
62,CO,2026,380.7,MidCase95by2050
63,CO,2028,356.2,MidCase95by2050
64,CO,2030,325.4,MidCase95by2050
65,CO,2032,301.6,MidCase95by2050
66,CO,2034,275.3,MidCase95by2050
67,CO,2036,248.3,MidCase95by2050
68,CO,2038,221.1,MidCase95by2050
69,CO,2040,190.1,MidCase95by2050
70,CO,2042,155.2,MidCase95by2050
71,CO,2044,120.0,MidCase95by2050
72,CO,2046,90.3,MidCase95by2050
73,CO,2048,64.8,MidCase95by2050
74,CO,2050,52.2,MidCase95by2050
75,CT,2022,447.3,MidCase95by2050
76,CT,2024,424.5,MidCase95by2050
77,CT,2026,381.6,MidCase95by2050
78,CT,2028,353.3,MidCase95by2050
79,CT,2030,331.7,MidCase95by2050
80,CT,2032,306.3,MidCase95by2050
81,CT,2034,285.0,MidCase95by2050
82,CT,2036,256.2,MidCase95by2050
83,CT,2038,228.4,MidCase95by2050
84,CT,2040,194.8,MidCase95by2050
85,CT,2042,158.2,MidCase95by2050
86,CT,2044,121.4,MidCase95by2050
87,CT,2046,91.5,MidCase95by2050
88,CT,2048,63.6,MidCase95by2050
89,CT,2050,50.4,MidCase95by2050
90,DE,2022,432.3,MidCase95by2050
91,DE,2024,415.8,MidCase95by2050
92,DE,2026,377.3,MidCase95by2050
93,DE,2028,358.6,MidCase95by2050
94,DE,2030,335.5,MidCase95by2050
95,DE,2032,312.1,MidCase95by2050
96,DE,2034,282.8,MidCase95by2050
97,DE,2036,254.0,MidCase95by2050
98,DE,2038,226.6,MidCase95by2050
99,DE,2040,194.2,MidCase95by2050
100,DE,2042,158.7,MidCase95by2050
101,DE,2044,123.4,MidCase95by2050
102,DE,2046,94.2,MidCase95by2050
103,DE,2048,72.1,MidCase95by2050
104,DE,2050,60.8,MidCase95by2050
105,FL,2022,452.1,MidCase95by2050
106,FL,2024,433.0,MidCase95by2050
107,FL,2026,395.2,MidCase95by2050
108,FL,2028,367.9,MidCase95by2050
109,FL,2030,341.3,MidCase95by2050
110,FL,2032,309.8,MidCase95by2050
111,FL,2034,283.9,MidCase95by2050
